http://bt.ktxp.com/down/1417137584/03fd521a402793f54a30a612523b3514ba386300.torrent,1,"[KTXP][PSYCHO-PASS 2][08][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1417125255/029880da8b0ab4d43e51d7bdeadefd9a22ef3136.torrent,1,[KTXP][Argevollen][21][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1417088384/1c13e8f4806e81a25c9f2375e56415a94a892ede.torrent,1,"[Hakugetsu][Kiseijuu - Sei no Kakuritsu][08][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1417155289/1738841c8ac4896e0f4f4ce1f2ec262a435b569d.torrent,1,"[Hakugetsu][Kiseijuu - Sei no Kakuritsu][09][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1417132413/ed7dff41f2f00f72ba3deb8329a160d7786f8d88.torrent,1,"[KTXP][Amagi Brilliant Park][09][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1417185463/f5fa24041a9d5acee3633d55c2c605cce9c14dc9.torrent,1,[KTXP][Shirobako][08][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1417207099/a7cc3bca2de490f1976385ed183f9615d055ae10.torrent,1,"[KTXP][TERRA FORMARS ANNEX 1][10][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1417260383/e91075a7e35cf24b5fc875678146d8f560bc2fd1.torrent,1,"[Dymy][Fairy Tail][210][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1417278104/ca7c8be95da2bcd6c6687661f502d4dd89e0bf42.torrent,1,[KTXP][ushinawareta-mirai][09][GB][720P].mp4,1
http://bt.ktxp.com/down/1417282095/e31ca2f9fa619f26bf0a28a72c74191c918a7a66.torrent,1,"[DHR&Hakugetus][Sword Art Online II][20][BIG5][720P][AVC_AAC].mp4",1
http://bt.ktxp.com/down/1417282045/d2fda8833cffd31d4f5ed6092b40877bc155bdfc.torrent,1,"[DHR&Hakugetus][Sword Art Online II][19][BIG5][720P][AVC_AAC].mp4",1
http://bt.ktxp.com/down/1417281995/2fcd15fee6bdfffed18aefe362860abd7b174478.torrent,1,"[DHR&Hakugetus][Sword Art Online II][18][BIG5][720P][AVC_AAC].mp4",1
http://bt.ktxp.com/down/1417303316/0e1fcb4e4e8fd56adcec9bfe46bfe8912dd419ab.torrent,1,[KTXP][CROSSANGE][09][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1417288793/35eb597db91405ca784772fa0f9a7d79dc6961d7.torrent,1,"[DMG][Madan no Ou to Vanadis][09][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1417305971/b3837746ff3106826ac647670011d068d619fb70.torrent,1,[ktxp][mushishi][17][720p][BIG5].mp4,1
http://bt.ktxp.com/down/1417339639/8f09f2feb73c59a8b3545c33a56a5cefab246942.torrent,1,"[DMG][Sword Art Online II][21][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1417356734/37e26789791aba3fc074e441c1af3483d1c6ac11.torrent,1,[KTXP][LOG_HORIZON_The_2nd_Series][09][BIG5][X264_AAC][720p](3B550E9B).mp4,1
http://bt.ktxp.com/down/1417358255/9ea222c029eea8477f3b7d62db3c93f49c1edc2b.torrent,1,"[Dymy][Shigatsu wa Kimi no Uso][08][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1417363212/5e538e51bb93cb2865c4d0cfb3f2250ccb6deda0.torrent,1,[KTXP][selector_spread_WIXOSS][21][GB_CN][720p].mp4,1
http://bt.ktxp.com/down/1417351278/b3837746ff3106826ac647670011d068d619fb70.torrent,1,[ktxp][mushishi][17][720p][BIG5].mp4,1
http://bt.ktxp.com/down/1417390140/3654f2ff63810e857ea918acd689c8860f1c11c7.torrent,1,"[strsub]Ace of Diamond_58_[1280X720][BIG5].mp4",1
http://bt.ktxp.com/down/1417387795/c3ec9235afde275b28a82224e5ebc0de895ba609.torrent,1,"[ktxp][World Trigger][08][GB][720p].mp4",1
http://bt.ktxp.com/down/1417378140/57a499bcbc288dc18540ca17be5a3cc08e7a4c48.torrent,1,[DHR&DMG&Makari][Sora-no-Method][09][BIG5][720P][AVC_AAC].mp4,1
http://bt.ktxp.com/down/1417377363/16bc24a429d285b9e008487a77c732785eed4d06.torrent,1,"[DHR&LKSUB][LE FRUIT DE LA GRISAIA][09][GB][720P][AVC_AAC].mp4",1
http://bt.ktxp.com/down/1417376370/550463e95e9e046dd892793cb40fa3d35cdcf097.torrent,1,"[DMG][Nanatsu no Taizai The Seven Deadly Sins][09][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1417418477/6b9c1818455be5c2b36534bf27e14e4bd20baaad.torrent,1,[DHR&DMG&Makari][Sora-no-Method][09v2][BIG5][720P][AVC_AAC].mp4,1
http://bt.ktxp.com/down/1417458681/db7d1ef8f4b0811c245a4983aa8db4eed3f039fb.torrent,1,"[KTXP][Akame ga Kill!][22][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1417455900/9c07d98a8075744e9603a341602d8f9617df0586.torrent,1,"[Dymy][Fate stay night  - Unlimited Blade Work][08][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1417472218/b709f777116578172759174092aab48d6a53d957.torrent,1,"[KTXP][Shingeki no Bahamut GENESIS][08][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1417525272/4eae8aaa5f3cd5826f8d8d901d1cec8d10c9b9e0.torrent,1,[KTXP][selector_spread_WIXOSS][21][GB_CN][720p][Ver.Edit].mp4,1
http://bt.ktxp.com/down/1417502705/90b3e4a549fcb0c0aa9a1c119e8fc533db85e300.torrent,1,"[DHR][Gugure! Kokkuri-san][08][BIG5][720P][AVC_AAC].mp4",1
http://bt.ktxp.com/down/1417495352/64c4e8224abbcbe831d38a2327c281eefb4c7a64.torrent,1,"[TUZI]Inou Battle wa Nichijou-kei no Naka de[09][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1417516570/616acbada0ef0e0c24466e6d77470526bd8b1517.torrent,1,"[Airota&DHR&MakariTsukiyo][Girl Friend BETA][08][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1417590970/bb5490b7f8df4edf7ad01b1fef6d3920deedacdc.torrent,1,[KNA][Trinity_Seven][09][1280x720][x264_AAC][BIG5].mp4,1
http://bt.ktxp.com/down/1417650923/a981902303b0c31e584b6e8f1f39c5192790d23d.torrent,1,"[KTXP][Hitsugi no Chaika AVENGING BATTLE][09][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1418009660/00a2a0dd6c946d5ceec6e7e1c0a9e5da7229eff4.torrent,1,"[Dymy][Shigatsu wa Kimi no Uso][09][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1418008867/41fea62c66bca21f0a1d6ea049946f2393cd79e1.torrent,1,[KTXP][LOG_HORIZON_The_2nd_Series][10][BIG5][X264_AAC][720p](8EED293B).mp4,1
http://bt.ktxp.com/down/1418008360/58cb74bb364556b48228f692cfe166fba3b321bb.torrent,1,"[Hakugetsu][Kiseijuu - Sei no Kakuritsu][10][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1418001824/e01a0f6b007c87fa1ccaa9282b4a709db2606309.torrent,1,[KTXP][CROSSANGE][10][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1417992843/fd189e288e75dadaf2830227b21d7ff4d7a464d4.torrent,1,"[ktxp][World Trigger][09][GB][720p].mp4",1
http://bt.ktxp.com/down/1417992566/881a38fa0d247263d8ce154a6e54acb15fe50696.torrent,1,[SumiSora][Daito][09][GB][720p].mp4,1
http://bt.ktxp.com/down/1417984854/61a04989ac4434ac0a5ff0f31ffe26d227801027.torrent,1,"[KTXP][PSYCHO-PASS 2][09][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1417983977/e6405aff164329fbe464b49b1a12f5e1cc1a3aa1.torrent,1,"[DHR&LKSUB][LE FRUIT DE LA GRISAIA][10][GB][720P][AVC_AAC].mp4",1
http://bt.ktxp.com/down/1417981437/7f6341cbbeba78bec4e65e104d1f5a011b452dd2.torrent,1,"[KTXP][TERRA FORMARS ANNEX 1][11][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1417980378/f96230540cd24ff10d39ca57565ac90ef8b75e74.torrent,1,[DHR&DMG&Makari][Sora-no-Method][10][BIG5][720P][AVC_AAC].mp4,1
http://bt.ktxp.com/down/1417979155/d5cb7ce59a8c5902c878debab5ff92c39053261a.torrent,1,[KTXP][Ookami_Shoujo_to_Kuro_Ouji][09-10][BIG5],1
http://bt.ktxp.com/down/1417977923/839080664e2a0033dd52dd445cb517bd913d9589.torrent,1,"[DMG][Nanatsu no Taizai The Seven Deadly Sins][10][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1417974357/e7e257b87f44601661437d2ad7a352ef92f255e9.torrent,1,"[DMG][Madan no Ou to Vanadis][10][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1417972671/db4146180208d58bfa96eeef848ff6a3c375a06b.torrent,1,"[Dymy][Fairy Tail][211][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1417970605/a503c30606b3d4251563f2371e7eb94212948917.torrent,1,"[DMG][Sword Art Online II][22][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1418393219/ef68902e557df5532c004efbbd7518aedf219d85.torrent,1,[KTXP][Shirobako][10][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1418332628/5483be06fef32b8258269f9f58c8194279fdf3e5.torrent,1,[KTXP][Argevollen][23][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1418303465/f5f0b8b2a7eab7f56bf5383faa3618d2eeb8f63d.torrent,1,"[Hakugetsu][Kiseijuu - Sei no Kakuritsu][11][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1418215043/cfd9b5c3bffab1c6400d93c54eab0cfbc360d74a.torrent,1,[KNA][Trinity_Seven][10][1280x720][x264_AAC][BIG5].mp4,1
http://bt.ktxp.com/down/1418121260/1faf4aa50266f8dcde47e6cebdae02b983995833.torrent,1,[ktxp][mushishi][18][720p][BIG5].mp4,1
http://bt.ktxp.com/down/1418115584/05d91d9ae3c35072ded3057b97f23cc9f2d8b13e.torrent,1,"[KTXP&KanbanMusume&BoomSky][Yuuki Yuuna wa Yuusha de Aru][09][GB][720P][MP4].mp4",1
http://bt.ktxp.com/down/1418361283/c4f36e06af970a7a98dd87cdd74d6f30422f2b67.torrent,1,"[KTXP][Amagi Brilliant Park][11][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1418322283/a42cf5868eb9578ba0dc4b0686d8b30f141c4644.torrent,1,[SumiSora][Daito][10][GB][720p].mp4,1
http://bt.ktxp.com/down/1418335213/626193ac67a61b709d17e9d776e31a2c44f62b27.torrent,1,"[KTXP][PSYCHO-PASS 2][10][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1418144425/db3a4b1fd7d4dcf4a3979aee20748ad8db67290f.torrent,1,"[Airota&DHR&MakariTsukiyo][Girl Friend BETA][09][BIG5][720P].mp4",1
http://bt.ktxp.com/down/1418416874/67edb123dbafb9c8586937aa960ceedbbb75b6cb.torrent,1,"[KTXP][TERRA FORMARS ANNEX 1][12][BIG5][720p][MP4].mp4",1
http://bt.ktxp.com/down/1418393174/764553b4d5809e5e99e2f35038e72c137b6287fa.torrent,1,[KTXP][Shirobako][09][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1418464686/14488d9b0ab5d3a2706411c87bee2fb71dfcaa97.torrent,1,"[Dymy][Fairy Tail][212][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1418466359/794e87550dd02b5b575399d7eb4974bb9a6e0fa3.torrent,1,"[KTXP&KanbanMusume&BoomSky][Yuuki Yuuna wa Yuusha de Aru][10][GB][720P][MP4].mp4",0
http://bt.ktxp.com/down/1418487539/254be4173ff171a4f414866b0647d4a0b925a9e4.torrent,1,[KTXP][LOG_HORIZON_The_2nd_Series][11][BIG5][X264_AAC][720p](2494FBFE).mp4,1
http://bt.ktxp.com/down/1418479337/2da633b1fedab54861fab4297e7877cea1c85dda.torrent,1,[KTXP][selector_spread_WIXOSS][23][GB_CN][720p].mp4,1
http://bt.ktxp.com/down/1418479311/96708e59968d578c393cfd6fb0a3524be3bc08e9.torrent,1,[KTXP][selector_spread_WIXOSS][22][GB_CN][720p][Ver.Edit].mp4,1
http://bt.ktxp.com/down/1418479280/9d13821416b92f631189130ba001f7cc7ee55f64.torrent,1,[KTXP][selector_spread_WIXOSS][22][GB_CN][720p].mp4,1
http://bt.ktxp.com/down/1418498952/5d5b1b4a55d6507656153f0b36ef03fc0401ff36.torrent,1,"[DMG][Madan no Ou to Vanadis][11][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1418499187/69bde1551f9543037181f8d7e961f6189a445b81.torrent,1,[ktxp][mushishi][19][720p][BIG5].mp4,1
http://bt.ktxp.com/down/1418526755/d4a102cdbd1a426040429d120179ce13b58400fb.torrent,1,"[strsub]Ace of Diamond_60_[1280X720][BIG5].mp4",1
http://bt.ktxp.com/down/1418522174/92daae41e332fc8113097af1dea656d52b6eed3c.torrent,1,[KTXP][CROSSANGE][11][BIG5][720P].mp4,1
http://bt.ktxp.com/down/1418501721/2f8133af0ebbab1c04b000b3272edc08ac74abf9.torrent,1,[KTXP][ushinawareta-mirai][11][GB][720P].mp4,1
http://bt.ktxp.com/down/1418558456/678d8f72ea730955e61ce1a8ab2b149028e30d2a.torrent,1,"[Dymy][Shigatsu wa Kimi no Uso][10][BIG5][1280X720].mp4",1
http://bt.ktxp.com/down/1418571032/7dc5b06a142d23a32d0a1366d21bd46c0133eab2.torrent,1,[DHR&DMG&Makari][Sora-no-Method][11][BIG5][720P][AVC_AAC].mp4,1
http://bt.ktxp.com/down/1418549355/6715b9e64c4fcbbfcefb2f7e6ddc068261982581.torrent,1,"[ktxp][World Trigger][10][GB][720p].mp4",1
http://bt.ktxp.com/down/1418501931/2e27c977bcbc5bf6d7caeef27f4f56259b799c13.torrent,1,"[DMG][Sword Art Online II][23][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1418582960/7b1a2ba8efb38132ed176ea7d8952b86b8562c82.torrent,1,[KTXP][Ookami_Shoujo_to_Kuro_Ouji][11][BIG5][X264_AAC][720p]().mp4,1
http://bt.ktxp.com/down/1418583651/2c243245652755cf923def309d690e27518c5132.torrent,1,"[DHR&LKSUB][LE FRUIT DE LA GRISAIA][11][GB][720P][AVC_AAC].mp4",1
http://bt.ktxp.com/down/1418601590/f64d6af12f23640d063bdf9fbe68a3b15a23d360.torrent,1,"[DMG][Nanatsu no Taizai The Seven Deadly Sins][11][720P][BIG5].mp4",1
http://bt.ktxp.com/down/1418619708/c03f5ba8236b1c9b705a9d5f4fe2b97882e23f2e.torrent,1,"[Dymy][Fate stay night  - Unlimited Blade Work][10][BIG5][1280X720].mp4",1
